3409	122207	1
3409	115271	1
3409	5465	1
3409	55194	1
3409	26215	1
3409	85446	1
3409	5830	1
3409	88548	1
3409	119946	1
3409	63278	1
3409	110113	1
3409	4983	1
3409	118015	1
3409	7833	1
3409	124775	1
3409	63838	1
3409	45395	2
3409	57545	1
3409	69181	1
3409	10756	1
3409	101939	1
3409	114848	4
3409	70977	2
3409	95225	3
3409	82166	2
3409	119030	7
3409	111740	1
3409	56191	4
3409	68537	2
3409	48693	1
3409	61259	2
3409	9583	1
3409	102193	1
3409	30252	1
3409	114716	1
3409	58743	1
3409	117648	1
3409	5420	1
3409	68641	1
3409	6888	1
3409	113804	1
3409	123652	1
3409	97951	1
3409	11544	1
3409	93112	1
3409	61798	1
3409	27812	1
3409	65040	1
3409	75145	1
3409	6186	1
3409	68943	1
3409	107423	1
3409	24921	1
3409	6996	1
3409	41992	1
3409	104949	1
3409	9783	1
3409	91863	1
3409	106911	1
3409	80961	5
3409	119585	1
3409	105080	1
3409	55876	1
3409	93119	1
3409	22281	1
3409	130651	1
3409	105434	1
3409	78065	1
3409	71521	1
3409	10007	1
3409	117570	1
3409	16310	1
3409	36890	1
3409	5584	1
3409	88323	1
3409	49833	1
3409	69680	1
3409	9204	1
3409	6399	1
3409	32655	1
3409	40910	1
3409	5718	1
3409	94881	1
3409	46282	1
3409	99890	1
3409	71413	1
3409	16661	1
109689	123268	3
109689	47665	1
109689	5041	2
109689	9507	1
109689	108480	5
109689	38574	1
109689	32314	1
109689	14877	1
109689	68615	1
109689	6299	8
109689	106125	1
109689	12471	1
109689	73187	2
109689	81411	1
109689	86322	3
109689	52364	1
109689	40152	1
109689	5282	1
109689	106898	1
109689	12957	1
109689	53094	4
109689	6255	1
109689	114404	1
109689	7469	1
109689	107424	2
109689	10668	1
109689	7020	1
109689	7226	1
109689	63875	1
109689	93214	2
109689	16820	3
109689	49265	1
109689	43924	1
109689	9569	15
109689	69429	1
109689	10161	2
109689	97555	1
109689	12733	1
109689	6258	1
109689	9313	1
109689	5247	1
109689	5686	1
109689	13381	1
109689	92743	2
109689	8971	1
109689	64699	2
109689	93440	1
109689	44954	1
109689	69843	1
109689	5878	1
109689	6733	1
109689	42628	2
109689	97351	1
109689	9261	1
109689	5604	1
109689	131766	1
109689	6838	1
109689	89834	3
109689	16874	1
109689	5454	1
109689	65439	2
109689	107406	1
109689	15057	1
109689	146559	1
109689	66049	1
109689	112118	1
109689	27405	1
109689	141733	1
109689	6710	1
109689	86645	1
109689	8478	1
109689	54890	1
109689	8523	1
109689	5629	1
109689	5511	1
109689	117144	1
88201	5699	9
88201	8093	2
88201	7304	6
88201	9507	4
88201	7675	9
88201	69429	2
88201	14341	2
88201	5506	1
88201	11940	1
88201	114226	1
88201	14725	1
88201	43866	3
88201	9768	1
88201	115654	4
88201	97288	1
88201	16187	1
88201	18133	1
88201	114939	1
88201	7783	1
88201	9478	1
88201	9576	1
88201	5586	1
88201	107404	1
88201	5428	1
88201	5704	1
88201	7934	1
88201	80857	1
259011	106942	1
259011	120089	1
259011	27056	5
259011	55228	1
259011	47170	3
259011	20528	1
141641	5012	1
141641	99829	1
217974	6216	1
217974	53647	1
217974	6473	3
217974	8822	1
217974	73834	1
217974	132223	1
217974	91100	1
217974	8568	1
217974	102703	1
217974	72938	1
217974	11089	1
217974	34282	1
217974	123268	1
217974	106586	1
217974	10995	1
217974	84507	2
217974	40813	1
217974	99890	1
876	118260	1
876	41462	6
876	84215	13
876	114373	16
876	102784	4
876	30739	1
876	103060	1
876	118599	1
876	112726	1
876	58310	1
876	61160	1
876	45196	1
876	52442	1
876	55994	1
876	13853	1
876	22381	3
876	93397	2
876	42857	1
876	106914	1
876	89890	2
876	94232	3
876	114087	16
876	97185	2
876	98724	11
876	68455	2
876	110667	3
876	80256	4
876	90072	5
876	113060	2
876	62400	4
876	71254	2
876	105753	3
876	9521	3
876	114600	2
876	40363	1
876	106794	1
876	90729	1
876	75143	1
876	5620	3
876	107084	1
876	122593	1
876	80658	1
876	122068	2
876	66700	1
876	112897	1
876	113913	1
876	105312	1
876	71676	2
876	120335	1
876	112400	1
876	56073	1
876	45952	1
876	105130	1
876	109205	4
876	116414	4
876	115408	24
876	76814	4
876	85815	12
876	39861	2
876	39214	2
876	48701	2
876	90715	1
876	79055	1
876	47482	1
876	91859	1
876	116812	3
876	93429	1
876	5424	1
876	123447	1
876	40368	1
876	73599	4
876	68926	2
876	60090	2
876	103522	1
876	108144	1
876	87506	2
876	80263	1
876	64494	1
876	122244	1
876	35493	1
876	75795	1
876	6131	1
876	117593	1
876	66721	1
876	119026	1
876	101444	1
876	81134	1
876	21723	1
876	105570	2
876	96968	1
876	21818	1
876	60930	1
876	109409	3
876	107400	1
876	79460	1
876	111795	1
876	82631	1
876	73641	1
876	122503	2
876	52427	1
876	91299	2
876	46816	1
876	94029	1
876	6335	1
876	106590	2
876	90720	3
876	38324	1
876	36435	1
876	50476	2
876	13847	1
876	46254	1
876	6010	1
876	97957	1
876	56064	1
876	119932	2
876	98200	1
876	4991	1
876	114985	1
876	57526	1
876	84186	1
876	50723	1
876	94655	1
876	120972	1
876	6189	3
876	5329	1
876	114121	2
876	72667	1
876	60186	3
876	82275	2
876	125711	10
876	57920	1
876	61796	3
876	42076	5
876	82850	1
876	83210	1
876	40589	1
876	50251	1
876	71118	3
876	91646	3
876	103479	1
876	36863	1
876	84287	2
876	88283	2
876	108015	2
876	52151	1
876	27880	1
876	122153	1
876	73943	1
876	104260	1
876	6075	1
876	56497	1
876	51274	1
876	65084	2
876	108391	2
876	49076	2
876	93371	1
876	113276	1
876	57728	1
876	123018	1
876	10728	1
876	64510	1
876	8176	1
876	48394	1
876	82294	1
876	101695	1
876	18178	1
876	15138	1
876	112713	1
876	114132	3
876	84991	1
876	57511	1
876	59765	1
876	122487	1
876	116180	1
876	47779	1
876	65574	1
876	77116	2
876	109574	1
876	102145	1
876	111048	1
876	86066	1
876	11066	2
876	113790	2
876	53467	4
876	113525	1
876	29412	1
876	22227	2
876	42750	1
876	21145	1
876	37010	1
876	9189	1
876	110767	1
876	32997	1
876	91206	1
876	7754	1
876	50152	1
876	75245	1
876	114764	2
876	122957	4
876	101837	1
876	26173	1
876	19566	2
876	117733	1
876	81594	1
876	16325	2
876	100878	2
876	86028	1
876	11709	5
876	75946	1
876	54522	1
876	124027	1
876	89322	2
876	62887	1
876	49682	1
876	111739	2
876	34024	2
876	65930	1
876	105368	2
876	112682	2
876	117586	2
876	57665	6
876	109612	2
876	63441	1
876	92504	2
876	47614	1
876	69803	2
876	63252	1
876	55889	1
876	94657	1
876	89311	1
876	115356	1
876	62687	1
876	8257	1
876	100574	2
876	123001	1
876	51048	1
876	43884	1
876	125919	2
876	101452	1
876	77437	1
876	70135	1
876	18817	1
876	45269	1
876	106434	1
876	101853	1
876	6226	1
876	121320	1
876	8865	2
876	10046	1
876	7366	1
876	6217	2
876	119359	1
876	127859	1
876	45768	1
876	11254	2
876	107538	1
876	117345	1
876	42977	1
876	5469	1
876	113705	1
876	38569	3
876	66998	1
876	72956	1
876	71556	1
876	108162	2
876	113540	2
876	109261	1
876	28392	1
876	107841	2
876	68637	1
876	23253	1
876	117137	1
876	116892	4
876	16290	1
876	86060	1
876	40321	2
876	6320	3
876	13207	1
876	78793	1
876	117509	3
876	117521	1
876	58372	1
876	72329	1
876	112792	1
876	82920	1
876	77581	1
876	91561	2
876	107675	1
876	103682	1
876	74294	1
876	61110	1
876	6190	1
876	81164	1
876	111829	1
876	123903	1
876	64661	1
876	121528	1
876	89339	1
876	34783	1
876	32342	1
876	39931	1
876	67451	2
876	117971	2
876	50227	2
876	100914	1
876	76610	1
876	115925	1
876	101890	2
876	118869	2
876	13982	1
876	15583	1
876	64500	1
876	81166	1
876	86580	1
876	66381	1
876	128693	1
876	67291	1
876	110861	2
876	5618	1
876	62746	1
876	49423	1
876	94156	2
876	33023	2
876	29995	1
876	113973	3
876	111938	1
876	5508	1
876	106608	3
876	107290	1
876	112795	1
876	128637	4
876	51341	1
876	50668	1
876	121225	1
876	83402	1
876	48292	3
876	123045	1
876	37680	2
876	72735	1
876	85644	1
876	99547	1
876	77339	1
876	67587	2
876	84666	1
876	57835	1
876	37672	1
876	8817	2
876	123979	1
876	115948	1
876	127875	1
876	85291	2
876	11527	1
876	114217	1
876	62925	1
876	102654	2
876	88562	2
876	6193	3
876	7216	2
876	27444	1
876	110856	1
876	39796	1
876	42662	1
876	96149	1
876	70555	1
876	96152	1
876	58107	1
876	11022	1
876	108485	1
876	110138	1
876	107807	1
876	25436	1
876	6139	1
876	65914	1
876	97546	1
876	121812	1
876	49137	1
876	114487	1
876	118346	1
876	8966	1
876	108275	1
876	32441	1
876	49414	1
876	95307	2
876	44436	1
876	122868	1
876	103167	3
876	54092	1
876	45521	1
876	51763	1
876	69063	1
876	125347	1
876	99948	1
876	52328	1
876	123459	1
876	113794	1
876	43515	1
876	6477	2
876	101795	3
876	59382	1
876	99201	1
876	74950	1
876	7417	1
876	91704	1
876	90271	1
876	93085	1
876	127288	1
876	44852	1
876	48312	3
876	36436	2
876	8360	1
876	7068	1
876	24087	1
876	90935	1
876	130652	1
876	50670	1
876	73268	1
876	49038	2
876	122120	1
876	81901	1
876	37676	1
876	38654	2
876	115661	1
876	63593	1
876	107616	1
876	85785	1
876	46166	1
876	103183	1
876	101525	1
876	94468	1
876	110320	1
876	98421	2
876	71003	1
876	86770	1
876	61328	1
876	6493	1
876	71914	1
876	58095	1
876	54228	1
876	89951	1
876	114227	1
876	108995	1
876	90163	1
876	70059	1
876	75236	1
876	35715	1
876	79331	1
876	89400	1
876	121095	1
876	121620	1
876	121357	1
876	115065	1
876	113440	2
876	70878	1
876	86046	1
876	73356	1
876	6747	1
876	107717	1
876	74419	1
876	5322	1
876	73120	1
876	117132	1
876	113914	1
876	118786	1
876	120781	1
876	40291	1
876	118178	1
876	121564	1
876	112788	1
876	105183	1
876	113034	1
876	72778	1
876	117498	1
876	96293	1
876	83534	1
876	114990	1
876	49170	2
876	70894	2
876	67313	1
876	79210	1
876	128679	1
876	11221	1
876	5566	1
876	6155	2
876	44110	1
876	4936	1
876	115003	1
876	48850	1
876	11729	1
876	6159	1
876	44988	1
876	101523	1
876	28779	1
876	5443	1
876	6650	1
876	55597	1
876	83157	1
876	88856	1
876	12558	1
876	98439	1
876	123751	1
876	99481	1
876	24891	1
876	59488	1
876	90154	1
876	45906	1
876	43959	1
876	53328	1
876	15670	1
876	47279	1
876	6285	1
876	10742	1
876	112471	1
876	101928	1
876	100957	1
876	109808	2
876	32403	1
876	6482	1
876	9804	1
876	16850	1
876	99290	1
876	99101	1
876	102176	1
876	111433	1
876	31514	1
876	111404	1
876	98400	3
876	111221	1
876	115140	1
876	73853	1
876	84184	1
876	50446	1
876	6957	1
876	73097	1
876	55882	1
876	80452	1
876	83001	1
876	35397	1
876	119816	1
876	90280	1
876	60806	1
876	113475	1
876	119629	1
876	93834	2
876	56202	2
876	71672	2
876	85885	1
876	22824	1
876	8050	1
876	71651	2
876	102622	2
876	69639	1
876	42509	1
876	55479	1
876	107808	1
876	118529	1
876	100325	1
876	52948	1
876	115239	1
876	66343	1
876	107013	1
876	116070	1
876	125706	1
876	114157	1
876	116009	1
876	131841	1
876	55999	1
876	87225	1
876	114670	1
876	56057	1
876	121026	1
876	14918	1
876	57541	1
876	52243	1
876	86330	1
876	92025	1
876	127679	1
876	128619	1
876	71289	1
876	44960	2
876	51344	1
876	7786	1
876	10729	1
876	90391	1
876	6853	1
876	62945	1
876	82605	1
876	9535	1
876	66016	1
876	131518	1
876	6214	1
876	111805	1
876	94588	1
876	64575	1
876	61812	1
876	43901	1
876	66909	1
876	132384	1
876	116733	1
876	105839	1
876	96738	1
876	14892	1
876	12665	2
876	91972	1
876	7357	1
876	113744	1
876	128969	1
876	9200	1
876	127650	1
876	83138	1
876	5728	1
876	118752	1
876	92724	1
876	104471	1
876	113360	1
876	63944	1
876	72217	1
876	39134	1
876	37299	1
876	102143	1
876	58753	1
876	110881	1
876	115932	1
876	94350	1
876	62960	1
876	112744	1
876	65738	1
876	43869	1
876	66086	1
876	66053	1
876	19510	1
876	127585	1
876	123274	1
876	48401	1
876	123910	1
876	9706	1
876	94169	1
876	75271	1
876	54244	1
876	68137	1
876	98990	1
876	128301	1
251463	122592	2
251463	45961	1
251463	59468	1
251463	9571	1
251463	89992	1
251463	12430	1
251463	121048	1
251463	7806	1
251463	9154	1
251463	78838	1
251463	8562	1
251463	118536	1
251463	5683	1
251463	93892	10
251463	43967	1
251463	71270	1
251463	11381	2
251463	29134	1
251463	5342	1
251463	9185	1
251463	91638	2
251463	54598	1
251463	54535	1
251463	7224	1
251463	31145	1
251463	9569	1
251463	57352	1
251463	55023	1
251463	7842	1
251463	7469	6
251463	5030	1
251463	123216	1
251463	5965	1
251463	43748	1
251463	5451	1
251463	72610	1
251463	53271	1
251463	81739	2
251463	35132	1
251463	72773	1
251463	62080	1
251463	9994	1
251463	7398	1
251463	15134	1
251463	51550	1
251463	6862	1
251463	7045	1
251463	126497	1
251463	59488	1
251463	6165	1
45577	7348	5
45577	21806	1
45577	26249	1
45577	34842	1
45577	117076	4
45577	7017	38
45577	29113	1
45577	5518	2
45577	8258	1
45577	8466	1
45577	43199	1
45577	7013	1
45577	6499	1
45577	88711	1
45577	34825	3
45577	32138	1
45577	18139	1
45577	5526	2
45577	9586	9
45577	127862	1
45577	7974	3
45577	51339	1
45577	13241	1
45577	6664	2
45577	73187	5
45577	69077	2
45577	11257	2
45577	36173	3
45577	9313	1
45577	31145	3
45577	9507	3
45577	62902	1
45577	7443	1
45577	26529	1
45577	131177	2
45577	7335	4
45577	38581	1
45577	7398	3
45577	5629	2
45577	66079	1
45577	116734	1
45577	29408	1
45577	136000	2
45577	46785	1
45577	11203	1
45577	29968	1
45577	121448	1
45577	14591	1
45577	11070	1
45577	68615	1
45577	8421	1
45577	30346	2
45577	64699	1
45577	14582	1
45577	5516	1
45577	134807	1
45577	116888	1
45577	46479	1
45577	5608	1
45577	7675	1
45577	115714	1
45577	8979	1
45577	65439	1
45577	52748	1
45577	5851	3
45577	6200	2
45577	35426	2
45577	5559	1
45577	139886	3
45577	27405	2
45577	7419	1
45577	95282	1
45577	64406	1
45577	16522	1
45577	134731	2
45577	5586	1
45577	56965	1
45577	8420	1
45577	81160	1
45577	8555	1
45577	56610	2
45577	42282	1
45577	6473	1
45577	62386	1
45577	111832	1
45577	17328	2
45577	6322	1
45577	8945	1
45577	122325	1
45577	148186	1
45577	49929	1
45577	11921	3
45577	147963	1
45577	55033	1
45577	8655	1
45577	54120	1
45577	111479	2
45577	85887	1
45577	9033	1
45577	6174	1
45577	89992	1
45577	7004	1
45577	151117	2
45577	141662	1
45577	148131	1
45577	133608	1
45577	85166	1
45577	5451	1
45577	94128	1
45577	132445	1
176394	8078	1
176394	8463	1
176394	6669	2
176394	11414	2
176394	118818	1
176394	5379	1
176394	12201	1
176394	95943	1
176394	7753	1
176394	8062	1
176394	5765	1
176394	11808	1
176394	44997	1
53382	30327	1
53382	110661	35
53382	45626	1
53382	6669	11
53382	68608	1
53382	12430	1
53382	51081	1
53382	37916	2
53382	11056	1
53382	42851	6
53382	5319	1
53382	98630	1
53382	33053	1
53382	5949	1
53382	64068	1
53382	9569	2
53382	126826	5
53382	23095	5
53382	4981	3
53382	47686	1
53382	144557	2
53382	144624	1
53382	58264	1
53382	127295	1
53382	82769	2
53382	140724	1
9812	8152	1
9812	58541	1
9812	119043	5
9812	10034	1
9812	7757	1
9812	19550	1
9812	136000	1
9812	57291	5
9812	6257	1
9812	5067	1
9812	5648	1
9812	73074	1
9812	6336	1
9812	6669	1
9812	10696	1
9812	13037	1
9812	58652	2
9812	32420	1
9812	9750	1
9812	8971	8
9812	9200	6
9812	5613	2
9812	6099	1
9812	70376	1
9812	132011	7
9812	63132	2
9812	4927	1
9812	11245	6
9812	9988	4
9812	8736	1
9812	65221	1
9812	46264	1
9812	9061	1
9812	63121	1
9812	5590	1
9812	60302	1
9812	7208	1
9812	88230	1
9812	6399	3
9812	5687	1
9812	11221	1
9812	11052	1
9812	5526	1
9812	41184	1
9812	57755	1
9812	7770	1
9812	52929	3
9812	74646	3
9812	51136	2
9812	102803	1
9812	40177	1
9812	102031	1
9812	6368	3
9812	23697	1
9812	133782	1
9812	6404	2
9812	131889	1
9812	5557	1
9812	6851	6
9812	12589	11
9812	5607	1
9812	6473	2
9812	7106	2
9812	5718	1
9812	49324	1
9812	6388	1
9812	66049	1
9812	86480	1
9812	62078	1
9812	120444	1
9812	6650	1
9812	71658	1
9812	48043	1
9812	111674	1
9812	8646	2
9812	6715	4
9812	6581	1
9812	5755	2
9812	7269	1
9812	118879	2
9812	8163	2
9812	7224	1
9812	6159	1
9812	7262	1
9812	6926	1
9812	47033	1
9812	6226	1
9812	55666	1
9812	7362	3
9812	5647	1
9812	5649	1
9812	83846	1
9812	75316	1
9812	7172	7
9812	8967	5
9812	11206	9
9812	6901	1
9812	18888	1
9812	89329	3
9812	51238	2
9812	14679	1
9812	91286	1
9812	76580	1
9812	13682	8
9812	75240	1
9812	9569	1
9812	40961	1
9812	5604	1
9812	9313	3
9812	77003	1
9812	96664	1
9812	139056	1
9812	6331	2
9812	139657	1
9812	5608	2
9812	14335	2
9812	5543	11
9812	7790	1
9812	114743	1
9812	7004	2
9812	9507	2
9812	74602	4
9812	6938	1
9812	11054	1
9812	12069	1
9812	136147	1
9812	6712	2
9812	13503	1
9812	6435	1
9812	6834	2
9812	86656	1
9812	6258	1
9812	6886	1
9812	34244	1
9812	7486	1
9812	141460	1
9812	9779	1
9812	123503	1
9812	86595	1
9812	25351	1
9812	137748	2
9812	10998	7
9812	65808	7
9812	39533	1
9812	7058	1
9812	6164	2
9812	99100	1
9812	30142	1
9812	54670	1
9812	9730	1
9812	109287	1
9812	8997	1
9812	135862	1
9812	17240	2
9812	33975	2
9812	68320	1
9812	45902	3
9812	10185	1
9812	9586	1
9812	13290	1
9812	45625	1
9812	67035	3
9812	9203	1
9812	51550	1
9812	9766	1
9812	132445	3
9812	141398	1
9812	7949	1
9812	64699	1
9812	12311	1
9812	5719	1
9812	44322	1
9812	13394	1
9812	6275	1
9812	40941	1
9812	49124	1
9812	117513	1
9812	52364	1
27133	29893	1
27133	88522	6
27133	80070	1
27133	12471	3
27133	107599	12
27133	71190	8
27133	7657	1
27133	122124	1
27133	7882	1
27133	121960	33
27133	8971	3
27133	85656	1
27133	5798	1
27133	45238	1
27133	94325	1
27133	7019	2
27133	39055	1
27133	124775	4
27133	76701	1
27133	6299	7
27133	91029	1
27133	53723	3
27133	8660	1
27133	8708	1
27133	48329	1
27133	75798	1
27133	7943	3
27133	51053	1
27133	55809	4
27133	10989	1
27133	48421	1
27133	7725	1
27133	109091	1
27133	124640	1
27133	5241	1
27133	48363	1
27133	69179	1
27133	8362	1
27133	24474	2
27133	121129	1
27133	53740	1
27133	6383	1
27133	10026	3
27133	51561	1
27133	5607	1
27133	5606	1
27133	107542	1
27133	64712	2
27133	114995	15
27133	7886	2
27133	7029	1
27133	131949	1
27133	48644	1
27133	6555	2
27133	74046	1
27133	5436	1
27133	12600	2
27133	14870	1
27133	10160	1
27133	8689	1
27133	47882	1
27133	39199	1
27133	12368	1
27133	112478	1
27133	13216	1
27133	59352	1
27133	9303	1
27133	38213	1
27133	136214	1
27133	121491	1
27133	135921	2
27133	7757	2
27133	6082	1
27133	45291	1
27133	9885	5
27133	5448	1
27133	7222	1
27133	89696	1
27133	75316	1
27133	130735	3
27133	6778	1
27133	65776	1
27133	140413	1
27133	5775	1
27133	5217	1
27133	56746	1
27133	22338	1
27133	93213	1
27133	16189	1
27133	142772	18
27133	123454	1
27133	96205	2
27133	13977	1
27133	6135	1
27133	31486	1
27133	99991	1
27133	136856	1
27133	68806	1
27133	138246	1
27133	62078	1
27133	46117	3
27133	7043	1
27133	13883	1
27133	5019	1
27133	5646	1
27133	8459	1
27133	138667	1
27133	39173	1
27133	102401	1
27133	9507	1
27133	5397	1
27133	80015	1
27133	65173	1
27133	5439	1
27133	95453	1
27133	94764	1
27133	93214	1
27133	6544	1
27133	137493	1
27133	145670	1
27133	24981	1
27133	40609	2
27133	9222	1
27133	96681	1
27133	50904	1
27133	132466	1
27133	7939	1
27133	7151	1
27133	135401	1
27133	55459	1
110832	59984	1
110832	64276	1
110832	111316	2
110832	91447	1
110832	7208	1
110832	42633	1
110832	10936	1
110832	53204	2
110832	45432	1
110832	41385	1
110832	90540	1
110832	7492	1
110832	59352	1
110832	8860	1
110832	37407	2
110832	91525	1
110832	125899	1
110832	90197	1
110832	17338	1
110832	112651	2
110832	65862	1
110832	18886	1
110832	14536	1
110832	43520	1
76266	59352	1
15064	38572	1
15064	33406	1
15064	65957	4
15064	117154	1
15064	8491	1
15064	5678	1
15064	118714	1
15064	38832	1
15064	49133	1
15064	84856	1
15064	44394	6
15064	92867	1
15064	120607	13
15064	6115	1
15064	5519	1
15064	89099	1
15064	61643	1
15064	6257	1
15064	6282	1
15064	40665	1
15064	84599	1
15064	125852	1
15064	70991	1
15064	13459	7
15064	19555	6
15064	13375	1
15064	5661	1
15064	7486	1
15064	5081	1
15064	97397	1
15064	6767	1
15064	96138	1
15064	19879	1
15064	69446	1
15064	14235	1
15064	7827	1
15064	36464	1
15064	12173	1
15064	95573	3
15064	104391	1
15064	7037	1
15064	7820	1
15064	10197	1
15064	5080	2
15064	72894	1
15064	11695	2
15064	39481	1
15064	40422	1
15064	46741	2
15064	52329	2
15064	27387	1
15064	12070	1
15064	81170	1
15064	5493	2
15064	48354	1
15064	96234	1
15064	77831	1
15064	120788	2
15064	77821	1
15064	94741	2
15064	49124	1
15064	42985	1
15064	61801	1
15064	56601	1
15064	107709	1
15064	93234	1
15064	6710	1
15064	114924	1
15064	9094	1
15064	133875	12
15064	13290	2
15064	47056	2
15064	64081	1
15064	30700	1
15064	8536	1
15064	8611	1
15064	7416	1
15064	11381	1
15064	137047	1
15064	17328	1
15064	31519	1
15064	48268	1
15064	44713	1
15064	35161	1
15064	9611	1
15064	14477	1
15064	34739	2
15064	78303	1
15064	9637	1
15064	7389	1
15064	34576	1
15064	11022	1
255249	60857	1
255249	6544	2
255249	7360	1
255249	5454	1
255249	13562	1
255249	8707	2
255249	7014	1
255249	14955	1
255249	5843	1
255249	5802	1
255249	6893	1
255249	14278	1
255249	19955	2
255249	29958	1
255249	6162	2
255249	11081	1
255249	5071	1
255249	6956	1
255249	117727	1
255249	98630	1
255249	90669	1
255249	4975	1
255249	59182	1
255249	130083	2
255249	9399	1
255249	44899	1
255249	6650	1
255249	95186	1
255249	5144	1
255249	58452	1
255249	48308	1
255249	120093	1
